fid,cat,from_cat,to_cat,cost
"33474","238","16","13",9532.286
"33475","60","4","16",7084.258
"33476","195","13","16",9635.426
"33477","61","5","1",13424.031
"33478","62","5","2",10791.239
"33479","63","5","3",16054.306
"33480","65","5","6",10725.128
"33481","68","5","9",27157.792
"33482","69","5","10",23778.847
"33483","70","5","11",19076.824
"33484","71","5","12",25673.049
"33485","101","7","12",53784.739
"33486","116","8","12",63378.481
"33487","46","4","1",12589.482
"33488","47","4","2",9956.69
"33489","48","4","3",15219.757
"33490","50","4","6",9890.579
"33491","53","4","9",26323.243
"33492","54","4","10",22944.298
"33493","55","4","11",18242.275
"33494","56","4","12",24838.5
"33495","58","4","14",17054.15
"33496","61","5","1",13424.031
"33497","62","5","2",10791.239
"33498","63","5","3",16054.306
"33499","65","5","6",10725.128
"33500","68","5","9",27157.792
"33501","69","5","10",23778.847
"33502","70","5","11",19076.824
"33503","71","5","12",25673.049
"33504","101","7","12",53784.739
"33505","116","8","12",63378.481
"33506","211","15","1",22062.643
"33507","212","15","2",19429.851
"33508","213","15","3",24692.918
"33509","216","15","6",19363.74
"33510","219","15","9",35796.404
"33511","220","15","10",32417.459
"33512","221","15","11",27715.436
"33513","225","15","16",7970.342
"33514","14","1","15",21988.005
"33515","29","2","15",20126.828
"33516","44","3","15",24813.45
"33517","51","4","7",33203.422
"33518","52","4","8",42796.439
"33519","59","4","15",11868.043
"33520","66","5","7",31881.864
"33521","67","5","8",41474.881
"33522","74","5","15",10546.485
"33523","89","6","15",19696.175
"33524","134","9","15",36047.169
"33525","149","10","15",32653.992
"33526","164","11","15",27771.714
"33527","187","13","7",35282.18
"33528","188","13","8",44875.197
"33529","194","13","15",13946.801
"33530","94","7","4",33052.04
"33531","95","7","5",31721.498
"33532","102","7","13",35098.268
"33533","109","8","4",42645.782
"33534","110","8","5",41315.24
"33535","117","8","13",44692.01
"33536","214","15","4",11740.967
"33537","215","15","5",10410.425
"33538","223","15","13",13787.195
"33539","94","7","4",33052.04
"33540","95","7","5",31721.498
"33541","102","7","13",35098.268
"33542","109","8","4",42645.782
"33543","110","8","5",41315.24
"33544","117","8","13",44692.01
"33545","200","14","5",17149.991
"33546","214","15","4",11740.967
"33547","215","15","5",10410.425
"33548","223","15","13",13787.195
"33549","230","16","5",6385.887
"33550","51","4","7",33203.422
"33551","52","4","8",42796.439
"33552","59","4","15",11868.043
"33553","66","5","7",31881.864
"33554","67","5","8",41474.881
"33555","73","5","14",17206.884
"33556","74","5","15",10546.485
"33557","75","5","16",6385.887
"33558","187","13","7",35282.18
"33559","188","13","8",44875.197
"33560","194","13","15",13946.801
"33561","49","4","5",1578.551
"33562","51","4","7",33203.422
"33563","52","4","8",42796.439
"33564","59","4","15",11868.043
"33565","64","5","4",1587.535
"33566","94","7","4",33052.04
"33567","109","8","4",42645.782
"33568","214","15","4",11740.967
"33569","49","4","5",1578.551
"33570","51","4","7",33203.422
"33571","52","4","8",42796.439
"33572","57","4","13",2723.487
"33573","59","4","15",11868.043
"33574","60","4","16",7084.258
"33575","3","1","4",12235.1
"33576","18","2","4",10373.923
"33577","33","3","4",15060.545
"33578","64","5","4",1587.535
"33579","79","6","4",9943.27
"33580","94","7","4",33052.04
"33581","109","8","4",42645.782
"33582","124","9","4",26294.264
"33583","139","10","4",22901.087
"33584","154","11","4",18018.809
"33585","169","12","4",24737.471
"33586","184","13","4",2816.316
"33587","199","14","4",17210.186
"33588","214","15","4",11740.967
"33589","229","16","4",7027.227
"33590","3","1","4",12235.1
"33591","18","2","4",10373.923
"33592","33","3","4",15060.545
"33593","79","6","4",9943.27
"33594","124","9","4",26294.264
"33595","139","10","4",22901.087
"33596","154","11","4",18018.809
"33597","169","12","4",24737.471
"33598","199","14","4",17210.186
"33599","94","7","4",33052.04
"33600","95","7","5",31721.498
"33601","102","7","13",35098.268
"33602","109","8","4",42645.782
"33603","110","8","5",41315.24
"33604","117","8","13",44692.01
"33605","200","14","5",17149.991
"33606","214","15","4",11740.967
"33607","215","15","5",10410.425
"33608","223","15","13",13787.195
"33609","230","16","5",6385.887
"33610","51","4","7",33203.422
"33611","52","4","8",42796.439
"33612","59","4","15",11868.043
"33613","66","5","7",31881.864
"33614","67","5","8",41474.881
"33615","73","5","14",17206.884
"33616","74","5","15",10546.485
"33617","75","5","16",6385.887
"33618","187","13","7",35282.18
"33619","188","13","8",44875.197
"33620","194","13","15",13946.801
"33621","60","4","16",7084.258
"33622","195","13","16",9635.426
"33623","211","15","1",22062.643
"33624","212","15","2",19429.851
"33625","213","15","3",24692.918
"33626","216","15","6",19363.74
"33627","219","15","9",35796.404
"33628","220","15","10",32417.459
"33629","221","15","11",27715.436
"33630","225","15","16",7970.342
"33631","94","7","4",33052.04
"33632","95","7","5",31721.498
"33633","102","7","13",35098.268
"33634","109","8","4",42645.782
"33635","110","8","5",41315.24
"33636","117","8","13",44692.01
"33637","214","15","4",11740.967
"33638","215","15","5",10410.425
"33639","223","15","13",13787.195
"33640","14","1","15",21988.005
"33641","29","2","15",20126.828
"33642","44","3","15",24813.45
"33643","51","4","7",33203.422
"33644","52","4","8",42796.439
"33645","59","4","15",11868.043
"33646","66","5","7",31881.864
"33647","67","5","8",41474.881
"33648","74","5","15",10546.485
"33649","89","6","15",19696.175
"33650","134","9","15",36047.169
"33651","149","10","15",32653.992
"33652","164","11","15",27771.714
"33653","187","13","7",35282.18
"33654","188","13","8",44875.197
"33655","194","13","15",13946.801
"33656","94","7","4",33052.04
"33657","95","7","5",31721.498
"33658","102","7","13",35098.268
"33659","109","8","4",42645.782
"33660","110","8","5",41315.24
"33661","117","8","13",44692.01
"33662","214","15","4",11740.967
"33663","215","15","5",10410.425
"33664","223","15","13",13787.195
"33665","51","4","7",33203.422
"33666","52","4","8",42796.439
"33667","59","4","15",11868.043
"33668","66","5","7",31881.864
"33669","67","5","8",41474.881
"33670","74","5","15",10546.485
"33671","187","13","7",35282.18
"33672","188","13","8",44875.197
"33673","194","13","15",13946.801
"33674","61","5","1",13424.031
"33675","62","5","2",10791.239
"33676","63","5","3",16054.306
"33677","64","5","4",1587.535
"33678","65","5","6",10725.128
"33679","68","5","9",27157.792
"33680","69","5","10",23778.847
"33681","70","5","11",19076.824
"33682","71","5","12",25673.049
"33683","72","5","13",3633.763
"33684","4","1","5",13145.34
"33685","19","2","5",11284.163
"33686","34","3","5",15970.785
"33687","49","4","5",1578.551
"33688","80","6","5",10853.51
"33689","125","9","5",27204.504
"33690","140","10","5",23811.327
"33691","155","11","5",18929.049
"33692","170","12","5",25647.711
"33693","185","13","5",3657.309
"33694","101","7","12",53784.739
"33695","116","8","12",63378.481
"33696","101","7","12",53784.739
"33697","116","8","12",63378.481
"33698","101","7","12",53784.739
"33699","116","8","12",63378.481
"33700","51","4","7",33203.422
"33701","52","4","8",42796.439
"33702","66","5","7",31881.864
"33703","67","5","8",41474.881
"33704","187","13","7",35282.18
"33705","188","13","8",44875.197
"33706","94","7","4",33052.04
"33707","95","7","5",31721.498
"33708","102","7","13",35098.268
"33709","109","8","4",42645.782
"33710","110","8","5",41315.24
"33711","117","8","13",44692.01
"33712","172","12","7",54043.439
"33713","173","12","8",63636.456
"33714","179","12","15",33244.14
"33715","202","14","7",38299.519
"33716","203","14","8",47892.536
"33717","209","14","15",17500.22
"33718","222","15","12",33314.129
"33719","224","15","14",17560.633
"33720","179","12","15",33244.14
"33721","209","14","15",17500.22
"33722","240","16","15",8202.135
"33723","12","1","13",13679.575
"33724","27","2","13",11818.398
"33725","42","3","13",16505.02
"33726","87","6","13",11387.745
"33727","132","9","13",27738.739
"33728","147","10","13",24345.562
"33729","162","11","13",19463.284
"33730","177","12","13",26181.946
"33731","208","14","13",18654.661
"33732","181","13","1",13903.246
"33733","182","13","2",11270.454
"33734","183","13","3",16533.521
"33735","186","13","6",11204.343
"33736","189","13","9",27637.007
"33737","190","13","10",24258.062
"33738","191","13","11",19556.039
"33739","192","13","12",26152.264
"33740","193","13","14",18367.914
"33741","181","13","1",13903.246
"33742","182","13","2",11270.454
"33743","183","13","3",16533.521
"33744","186","13","6",11204.343
"33745","189","13","9",27637.007
"33746","190","13","10",24258.062
"33747","191","13","11",19556.039
"33748","192","13","12",26152.264
"33749","193","13","14",18367.914
"33750","12","1","13",13679.575
"33751","27","2","13",11818.398
"33752","42","3","13",16505.02
"33753","87","6","13",11387.745
"33754","132","9","13",27738.739
"33755","147","10","13",24345.562
"33756","162","11","13",19463.284
"33757","177","12","13",26181.946
"33758","208","14","13",18654.661
"33759","51","4","7",33203.422
"33760","52","4","8",42796.439
"33761","66","5","7",31881.864
"33762","67","5","8",41474.881
"33763","187","13","7",35282.18
"33764","188","13","8",44875.197
"33765","94","7","4",33052.04
"33766","95","7","5",31721.498
"33767","102","7","13",35098.268
"33768","109","8","4",42645.782
"33769","110","8","5",41315.24
"33770","117","8","13",44692.01
"33771","104","7","15",24321.74
"33772","119","8","15",33915.482
"33773","217","15","7",24325.066
"33774","218","15","8",33918.083
"33775","217","15","7",24325.066
"33776","218","15","8",33918.083
"33777","104","7","15",24321.74
"33778","119","8","15",33915.482
"33779","104","7","15",24321.74
"33780","119","8","15",33915.482
"33781","217","15","7",24325.066
"33782","218","15","8",33918.083
"33783","217","15","7",24325.066
"33784","218","15","8",33918.083
"33785","104","7","15",24321.74
"33786","119","8","15",33915.482
"33787","101","7","12",53784.739
"33788","116","8","12",63378.481
"33789","217","15","7",24325.066
"33790","218","15","8",33918.083
"33791","104","7","15",24321.74
"33792","119","8","15",33915.482
"33793","91","7","1",43115.563
"33794","92","7","2",40482.771
"33795","93","7","3",45745.838
"33796","94","7","4",33052.04
"33797","95","7","5",31721.498
"33798","96","7","6",40416.66
"33799","98","7","9",56849.324
"33800","99","7","10",53470.379
"33801","100","7","11",48768.356
"33802","101","7","12",53784.739
"33803","102","7","13",35098.268
"33804","103","7","14",38327.3
"33805","104","7","15",24321.74
"33806","105","7","16",29023.262
"33807","106","8","1",52709.305
"33808","107","8","2",50076.513
"33809","108","8","3",55339.58
"33810","109","8","4",42645.782
"33811","110","8","5",41315.24
"33812","111","8","6",50010.402
"33813","113","8","9",66443.066
"33814","114","8","10",63064.121
"33815","115","8","11",58362.098
"33816","116","8","12",63378.481
"33817","117","8","13",44692.01
"33818","118","8","14",47921.042
"33819","119","8","15",33915.482
"33820","120","8","16",38617.004
"33821","6","1","7",42923.151
"33822","7","1","8",52516.168
"33823","21","2","7",41061.974
"33824","22","2","8",50654.991
"33825","36","3","7",45748.596
"33826","37","3","8",55341.613
"33827","51","4","7",33203.422
"33828","52","4","8",42796.439
"33829","66","5","7",31881.864
"33830","67","5","8",41474.881
"33831","81","6","7",40631.321
"33832","82","6","8",50224.338
"33833","127","9","7",56982.315
"33834","128","9","8",66575.332
"33835","142","10","7",53589.138
"33836","143","10","8",63182.155
"33837","157","11","7",48706.86
"33838","158","11","8",58299.877
"33839","172","12","7",54043.439
"33840","173","12","8",63636.456
"33841","187","13","7",35282.18
"33842","188","13","8",44875.197
"33843","202","14","7",38299.519
"33844","203","14","8",47892.536
"33845","217","15","7",24325.066
"33846","218","15","8",33918.083
"33847","232","16","7",29038.636
"33848","233","16","8",38631.653
"33849","6","1","7",42923.151
"33850","7","1","8",52516.168
"33851","21","2","7",41061.974
"33852","22","2","8",50654.991
"33853","36","3","7",45748.596
"33854","37","3","8",55341.613
"33855","51","4","7",33203.422
"33856","52","4","8",42796.439
"33857","66","5","7",31881.864
"33858","67","5","8",41474.881
"33859","81","6","7",40631.321
"33860","82","6","8",50224.338
"33861","127","9","7",56982.315
"33862","128","9","8",66575.332
"33863","142","10","7",53589.138
"33864","143","10","8",63182.155
"33865","157","11","7",48706.86
"33866","158","11","8",58299.877
"33867","172","12","7",54043.439
"33868","173","12","8",63636.456
"33869","187","13","7",35282.18
"33870","188","13","8",44875.197
"33871","202","14","7",38299.519
"33872","203","14","8",47892.536
"33873","217","15","7",24325.066
"33874","218","15","8",33918.083
"33875","232","16","7",29038.636
"33876","233","16","8",38631.653
"33877","91","7","1",43115.563
"33878","92","7","2",40482.771
"33879","93","7","3",45745.838
"33880","94","7","4",33052.04
"33881","95","7","5",31721.498
"33882","96","7","6",40416.66
"33883","98","7","9",56849.324
"33884","99","7","10",53470.379
"33885","100","7","11",48768.356
"33886","101","7","12",53784.739
"33887","102","7","13",35098.268
"33888","103","7","14",38327.3
"33889","104","7","15",24321.74
"33890","105","7","16",29023.262
"33891","106","8","1",52709.305
"33892","107","8","2",50076.513
"33893","108","8","3",55339.58
"33894","109","8","4",42645.782
"33895","110","8","5",41315.24
"33896","111","8","6",50010.402
"33897","113","8","9",66443.066
"33898","114","8","10",63064.121
"33899","115","8","11",58362.098
"33900","116","8","12",63378.481
"33901","117","8","13",44692.01
"33902","118","8","14",47921.042
"33903","119","8","15",33915.482
"33904","120","8","16",38617.004
"33905","6","1","7",42923.151
"33906","7","1","8",52516.168
"33907","21","2","7",41061.974
"33908","22","2","8",50654.991
"33909","36","3","7",45748.596
"33910","37","3","8",55341.613
"33911","51","4","7",33203.422
"33912","52","4","8",42796.439
"33913","66","5","7",31881.864
"33914","67","5","8",41474.881
"33915","81","6","7",40631.321
"33916","82","6","8",50224.338
"33917","127","9","7",56982.315
"33918","128","9","8",66575.332
"33919","142","10","7",53589.138
"33920","143","10","8",63182.155
"33921","157","11","7",48706.86
"33922","158","11","8",58299.877
"33923","172","12","7",54043.439
"33924","173","12","8",63636.456
"33925","187","13","7",35282.18
"33926","188","13","8",44875.197
"33927","202","14","7",38299.519
"33928","203","14","8",47892.536
"33929","217","15","7",24325.066
"33930","218","15","8",33918.083
"33931","232","16","7",29038.636
"33932","233","16","8",38631.653
"33933","91","7","1",43115.563
"33934","92","7","2",40482.771
"33935","93","7","3",45745.838
"33936","94","7","4",33052.04
"33937","95","7","5",31721.498
"33938","96","7","6",40416.66
"33939","98","7","9",56849.324
"33940","99","7","10",53470.379
"33941","100","7","11",48768.356
"33942","101","7","12",53784.739
"33943","102","7","13",35098.268
"33944","103","7","14",38327.3
"33945","104","7","15",24321.74
"33946","105","7","16",29023.262
"33947","106","8","1",52709.305
"33948","107","8","2",50076.513
"33949","108","8","3",55339.58
"33950","109","8","4",42645.782
"33951","110","8","5",41315.24
"33952","111","8","6",50010.402
"33953","113","8","9",66443.066
"33954","114","8","10",63064.121
"33955","115","8","11",58362.098
"33956","116","8","12",63378.481
"33957","117","8","13",44692.01
"33958","118","8","14",47921.042
"33959","119","8","15",33915.482
"33960","120","8","16",38617.004
"33961","6","1","7",42923.151
"33962","7","1","8",52516.168
"33963","21","2","7",41061.974
"33964","22","2","8",50654.991
"33965","36","3","7",45748.596
"33966","37","3","8",55341.613
"33967","51","4","7",33203.422
"33968","52","4","8",42796.439
"33969","66","5","7",31881.864
"33970","67","5","8",41474.881
"33971","81","6","7",40631.321
"33972","82","6","8",50224.338
"33973","127","9","7",56982.315
"33974","128","9","8",66575.332
"33975","142","10","7",53589.138
"33976","143","10","8",63182.155
"33977","157","11","7",48706.86
"33978","158","11","8",58299.877
"33979","172","12","7",54043.439
"33980","173","12","8",63636.456
"33981","187","13","7",35282.18
"33982","188","13","8",44875.197
"33983","202","14","7",38299.519
"33984","203","14","8",47892.536
"33985","217","15","7",24325.066
"33986","218","15","8",33918.083
"33987","232","16","7",29038.636
"33988","233","16","8",38631.653
"33989","91","7","1",43115.563
"33990","92","7","2",40482.771
"33991","93","7","3",45745.838
"33992","94","7","4",33052.04
"33993","95","7","5",31721.498
"33994","96","7","6",40416.66
"33995","98","7","9",56849.324
"33996","99","7","10",53470.379
"33997","100","7","11",48768.356
"33998","101","7","12",53784.739
"33999","102","7","13",35098.268
"34000","103","7","14",38327.3
"34001","104","7","15",24321.74
"34002","105","7","16",29023.262
"34003","106","8","1",52709.305
"34004","107","8","2",50076.513
"34005","108","8","3",55339.58
"34006","109","8","4",42645.782
"34007","110","8","5",41315.24
"34008","111","8","6",50010.402
"34009","113","8","9",66443.066
"34010","114","8","10",63064.121
"34011","115","8","11",58362.098
"34012","116","8","12",63378.481
"34013","117","8","13",44692.01
"34014","118","8","14",47921.042
"34015","119","8","15",33915.482
"34016","120","8","16",38617.004
"34017","7","1","8",52516.168
"34018","22","2","8",50654.991
"34019","37","3","8",55341.613
"34020","52","4","8",42796.439
"34021","67","5","8",41474.881
"34022","82","6","8",50224.338
"34023","128","9","8",66575.332
"34024","143","10","8",63182.155
"34025","158","11","8",58299.877
"34026","173","12","8",63636.456
"34027","188","13","8",44875.197
"34028","203","14","8",47892.536
"34029","218","15","8",33918.083
"34030","233","16","8",38631.653
"34031","106","8","1",52709.305
"34032","107","8","2",50076.513
"34033","108","8","3",55339.58
"34034","109","8","4",42645.782
"34035","110","8","5",41315.24
"34036","111","8","6",50010.402
"34037","113","8","9",66443.066
"34038","114","8","10",63064.121
"34039","115","8","11",58362.098
"34040","116","8","12",63378.481
"34041","117","8","13",44692.01
"34042","118","8","14",47921.042
"34043","119","8","15",33915.482
"34044","120","8","16",38617.004
"34045","106","8","1",52709.305
"34046","107","8","2",50076.513
"34047","108","8","3",55339.58
"34048","109","8","4",42645.782
"34049","110","8","5",41315.24
"34050","111","8","6",50010.402
"34051","113","8","9",66443.066
"34052","114","8","10",63064.121
"34053","115","8","11",58362.098
"34054","116","8","12",63378.481
"34055","117","8","13",44692.01
"34056","118","8","14",47921.042
"34057","119","8","15",33915.482
"34058","120","8","16",38617.004
"34059","7","1","8",52516.168
"34060","22","2","8",50654.991
"34061","37","3","8",55341.613
"34062","52","4","8",42796.439
"34063","67","5","8",41474.881
"34064","82","6","8",50224.338
"34065","128","9","8",66575.332
"34066","143","10","8",63182.155
"34067","158","11","8",58299.877
"34068","173","12","8",63636.456
"34069","188","13","8",44875.197
"34070","203","14","8",47892.536
"34071","218","15","8",33918.083
"34072","233","16","8",38631.653
"34073","106","8","1",52709.305
"34074","107","8","2",50076.513
"34075","108","8","3",55339.58
"34076","109","8","4",42645.782
"34077","110","8","5",41315.24
"34078","111","8","6",50010.402
"34079","113","8","9",66443.066
"34080","114","8","10",63064.121
"34081","115","8","11",58362.098
"34082","116","8","12",63378.481
"34083","117","8","13",44692.01
"34084","118","8","14",47921.042
"34085","119","8","15",33915.482
"34086","120","8","16",38617.004
"34087","7","1","8",52516.168
"34088","22","2","8",50654.991
"34089","37","3","8",55341.613
"34090","52","4","8",42796.439
"34091","67","5","8",41474.881
"34092","82","6","8",50224.338
"34093","128","9","8",66575.332
"34094","143","10","8",63182.155
"34095","158","11","8",58299.877
"34096","173","12","8",63636.456
"34097","188","13","8",44875.197
"34098","203","14","8",47892.536
"34099","218","15","8",33918.083
"34100","233","16","8",38631.653
"34101","112","8","7",11186.267
"34102","97","7","8",11186.267
"34103","97","7","8",11186.267
"34104","112","8","7",11186.267
"34105","106","8","1",52709.305
"34106","107","8","2",50076.513
"34107","108","8","3",55339.58
"34108","109","8","4",42645.782
"34109","110","8","5",41315.24
"34110","111","8","6",50010.402
"34111","113","8","9",66443.066
"34112","114","8","10",63064.121
"34113","115","8","11",58362.098
"34114","116","8","12",63378.481
"34115","117","8","13",44692.01
"34116","118","8","14",47921.042
"34117","119","8","15",33915.482
"34118","120","8","16",38617.004
"34119","7","1","8",52516.168
"34120","22","2","8",50654.991
"34121","37","3","8",55341.613
"34122","52","4","8",42796.439
"34123","67","5","8",41474.881
"34124","82","6","8",50224.338
"34125","128","9","8",66575.332
"34126","143","10","8",63182.155
"34127","158","11","8",58299.877
"34128","173","12","8",63636.456
"34129","188","13","8",44875.197
"34130","203","14","8",47892.536
"34131","218","15","8",33918.083
"34132","233","16","8",38631.653
"34133","97","7","8",11186.267
"34134","112","8","7",11186.267
"34135","97","7","8",11186.267
"34136","112","8","7",11186.267
"34137","106","8","1",52709.305
"34138","107","8","2",50076.513
"34139","108","8","3",55339.58
"34140","109","8","4",42645.782
"34141","110","8","5",41315.24
"34142","111","8","6",50010.402
"34143","113","8","9",66443.066
"34144","114","8","10",63064.121
"34145","115","8","11",58362.098
"34146","116","8","12",63378.481
"34147","117","8","13",44692.01
"34148","118","8","14",47921.042
"34149","119","8","15",33915.482
"34150","120","8","16",38617.004
"34151","7","1","8",52516.168
"34152","22","2","8",50654.991
"34153","37","3","8",55341.613
"34154","52","4","8",42796.439
"34155","67","5","8",41474.881
"34156","82","6","8",50224.338
"34157","128","9","8",66575.332
"34158","143","10","8",63182.155
"34159","158","11","8",58299.877
"34160","173","12","8",63636.456
"34161","188","13","8",44875.197
"34162","203","14","8",47892.536
"34163","218","15","8",33918.083
"34164","233","16","8",38631.653
"34165","7","1","8",52516.168
"34166","22","2","8",50654.991
"34167","37","3","8",55341.613
"34168","52","4","8",42796.439
"34169","67","5","8",41474.881
"34170","82","6","8",50224.338
"34171","128","9","8",66575.332
"34172","143","10","8",63182.155
"34173","158","11","8",58299.877
"34174","173","12","8",63636.456
"34175","188","13","8",44875.197
"34176","203","14","8",47892.536
"34177","218","15","8",33918.083
"34178","233","16","8",38631.653
"34179","106","8","1",52709.305
"34180","107","8","2",50076.513
"34181","108","8","3",55339.58
"34182","109","8","4",42645.782
"34183","110","8","5",41315.24
"34184","111","8","6",50010.402
"34185","113","8","9",66443.066
"34186","114","8","10",63064.121
"34187","115","8","11",58362.098
"34188","116","8","12",63378.481
"34189","117","8","13",44692.01
"34190","118","8","14",47921.042
"34191","119","8","15",33915.482
"34192","120","8","16",38617.004
"34193","97","7","8",11186.267
"34194","112","8","7",11186.267
"34195","97","7","8",11186.267
"34196","112","8","7",11186.267
"34197","112","8","7",11186.267
"34198","97","7","8",11186.267
"34199","97","7","8",11186.267
"34200","112","8","7",11186.267
"34201","97","7","8",11186.267
"34202","112","8","7",11186.267
"34203","9","1","10",15634.485
"34204","11","1","12",18491.663
"34205","23","2","9",17465.181
"34206","53","4","9",26323.243
"34207","68","5","9",27157.792
"34208","83","6","9",17204.944
"34209","98","7","9",56849.324
"34210","113","8","9",66443.066
"34211","189","13","9",27637.007
"34212","219","15","9",35796.404
"34213","234","16","9",30303.829
"34214","121","9","1",18499.42
"34215","122","9","2",17236.845
"34216","123","9","3",14922.104
"34217","124","9","4",26294.264
"34218","125","9","5",27204.504
"34219","126","9","6",17066.997
"34220","127","9","7",56982.315
"34221","128","9","8",66575.332
"34222","130","9","11",15824.791
"34223","132","9","13",27738.739
"34224","134","9","15",36047.169
"34225","135","9","16",30444.007
"34226","145","10","11",13810.776
"34227","176","12","11",17775.278
"34228","175","12","10",5023.07
"34229","204","14","9",21138.452
"34230","47","4","2",9956.69
"34231","48","4","3",15219.757
"34232","50","4","6",9890.579
"34233","62","5","2",10791.239
"34234","63","5","3",16054.306
"34235","65","5","6",10725.128
"34236","92","7","2",40482.771
"34237","93","7","3",45745.838
"34238","96","7","6",40416.66
"34239","107","8","2",50076.513
"34240","108","8","3",55339.58
"34241","111","8","6",50010.402
"34242","182","13","2",11270.454
"34243","183","13","3",16533.521
"34244","186","13","6",11204.343
"34245","212","15","2",19429.851
"34246","213","15","3",24692.918
"34247","216","15","6",19363.74
"34248","227","16","2",13937.276
"34249","228","16","3",19200.343
"34250","231","16","6",13871.165
"34251","136","10","1",15495.424
"34252","137","10","2",13843.668
"34253","139","10","4",22901.087
"34254","140","10","5",23811.327
"34255","141","10","6",13673.82
"34256","142","10","7",53589.138
"34257","143","10","8",63182.155
"34258","147","10","13",24345.562
"34259","149","10","15",32653.992
"34260","150","10","16",27050.83
"34261","9","1","10",15634.485
"34262","24","2","10",14086.236
"34263","54","4","10",22944.298
"34264","69","5","10",23778.847
"34265","84","6","10",13825.999
"34266","99","7","10",53470.379
"34267","114","8","10",63064.121
"34268","190","13","10",24258.062
"34269","220","15","10",32417.459
"34270","235","16","10",26924.884
"34271","10","1","11",6217.075
"34272","25","2","11",9589.137
"34273","40","3","11",5032.26
"34274","55","4","11",18242.275
"34275","70","5","11",19076.824
"34276","85","6","11",9809.124
"34277","100","7","11",48768.356
"34278","115","8","11",58362.098
"34279","191","13","11",19556.039
"34280","221","15","11",27715.436
"34281","236","16","11",22222.861
"34282","207","14","12",16402.038
"34283","178","12","14",16395.999
"34284","166","12","1",18172.826
"34285","167","12","2",15680.052
"34286","168","12","3",15040.772
"34287","169","12","4",24737.471
"34288","170","12","5",25647.711
"34289","171","12","6",15510.204
"34290","177","12","13",26181.946
"34291","11","1","12",18491.663
"34292","26","2","12",15980.438
"34293","41","3","12",15242.894
"34294","56","4","12",24838.5
"34295","71","5","12",25673.049
"34296","86","6","12",15720.201
"34297","192","13","12",26152.264
"34298","133","9","14",20949.708
"34299","148","10","14",16397.203
"34300","178","12","14",16395.999
"34301","196","14","1",16070.221
"34302","197","14","2",11953.243
"34303","198","14","3",15221.19
"34304","201","14","6",11490.306
"34305","206","14","11",19661.593
"34306","122","9","2",17236.845
"34307","137","10","2",13843.668
"34308","167","12","2",15680.052
"34309","198","14","3",15221.19
"34310","206","14","11",19661.593
"34311","58","4","14",17054.15
"34312","193","13","14",18367.914
"34313","199","14","4",17210.186
"34314","208","14","13",18654.661
"34315","60","4","16",7084.258
"34316","73","5","14",17206.884
"34317","195","13","16",9635.426
"34318","46","4","1",12589.482
"34319","47","4","2",9956.69
"34320","48","4","3",15219.757
"34321","50","4","6",9890.579
"34322","53","4","9",26323.243
"34323","54","4","10",22944.298
"34324","55","4","11",18242.275
"34325","56","4","12",24838.5
"34326","58","4","14",17054.15
"34327","211","15","1",22062.643
"34328","212","15","2",19429.851
"34329","213","15","3",24692.918
"34330","214","15","4",11740.967
"34331","215","15","5",10410.425
"34332","216","15","6",19363.74
"34333","219","15","9",35796.404
"34334","220","15","10",32417.459
"34335","221","15","11",27715.436
"34336","222","15","12",33314.129
"34337","223","15","13",13787.195
"34338","224","15","14",17560.633
"34339","225","15","16",7970.342
"34340","14","1","15",21988.005
"34341","29","2","15",20126.828
"34342","44","3","15",24813.45
"34343","59","4","15",11868.043
"34344","74","5","15",10546.485
"34345","89","6","15",19696.175
"34346","134","9","15",36047.169
"34347","149","10","15",32653.992
"34348","164","11","15",27771.714
"34349","179","12","15",33244.14
"34350","194","13","15",13946.801
"34351","209","14","15",17500.22
"34352","240","16","15",8202.135
"34353","222","15","12",33314.129
"34354","224","15","14",17560.633
"34355","222","15","12",33314.129
"34356","224","15","14",17560.633
"34357","179","12","15",33244.14
"34358","209","14","15",17500.22
"34359","240","16","15",8202.135
"34360","154","11","4",18018.809
"34361","155","11","5",18929.049
"34362","157","11","7",48706.86
"34363","158","11","8",58299.877
"34364","162","11","13",19463.284
"34365","164","11","15",27771.714
"34366","165","11","16",22168.552
"34367","2","1","3",4591.347
"34368","16","2","1",4986.93
"34369","18","2","4",10373.923
"34370","19","2","5",11284.163
"34371","21","2","7",41061.974
"34372","22","2","8",50654.991
"34373","27","2","13",11818.398
"34374","28","2","14",12036.762
"34375","29","2","15",20126.828
"34376","30","2","16",14523.666
"34377","76","6","1",5263.2
"34378","3","1","4",12235.1
"34379","4","1","5",13145.34
"34380","18","2","4",10373.923
"34381","19","2","5",11284.163
"34382","33","3","4",15060.545
"34383","34","3","5",15970.785
"34384","79","6","4",9943.27
"34385","80","6","5",10853.51
"34386","124","9","4",26294.264
"34387","125","9","5",27204.504
"34388","139","10","4",22901.087
"34389","140","10","5",23811.327
"34390","154","11","4",18018.809
"34391","155","11","5",18929.049
"34392","169","12","4",24737.471
"34393","170","12","5",25647.711
"34394","199","14","4",17210.186
"34395","11","1","12",18491.663
"34396","26","2","12",15980.438
"34397","41","3","12",15242.894
"34398","56","4","12",24838.5
"34399","71","5","12",25673.049
"34400","86","6","12",15720.201
"34401","192","13","12",26152.264
"34402","11","1","12",18491.663
"34403","26","2","12",15980.438
"34404","41","3","12",15242.894
"34405","56","4","12",24838.5
