fid,cat,from_cat,to_cat,cost
"10604","236","16","11",1378.557
"10605","151","11","1",506.671
"10606","152","11","2",764.491
"10607","154","11","4",1214.706
"10608","155","11","5",1302.939
"10609","156","11","6",690.662
"10610","157","11","7",2681.358
"10611","158","11","8",3294.55
"10612","162","11","13",1405.95
"10613","163","11","14",1179.284
"10614","164","11","15",1605.974
"10615","165","11","16",1386.472
"10616","204","14","9",1484.624
"10617","8","1","9",1145.731
"10618","23","2","9",1109.637
"10619","38","3","9",1034.488
"10620","53","4","9",1564.419
"10621","68","5","9",1650.833
"10622","83","6","9",1052.822
"10623","98","7","9",3031.896
"10624","113","8","9",3645.123
"10625","159","11","9",1099.756
"10626","189","13","9",1763.567
"10627","204","14","9",1484.624
"10628","219","15","9",1956.842
"10629","234","16","9",1736.916
"10630","121","9","1",1132.626
"10631","122","9","2",1128.212
"10632","123","9","3",1034.488
"10633","124","9","4",1566.921
"10634","125","9","5",1655.154
"10635","126","9","6",1042.877
"10636","127","9","7",3033.573
"10637","128","9","8",3646.765
"10638","130","9","11",1095.814
"10639","132","9","13",1758.165
"10640","134","9","15",1958.189
"10641","135","9","16",1738.687
"10642","159","11","9",1099.756
"10643","160","11","10",1031.571
"10644","161","11","12",1372.862
"10645","130","9","11",1095.814
"10646","145","10","11",1031.432
"10647","176","12","11",1372.723
"10648","199","14","4",1204.237
"10649","200","14","5",1279.235
"10650","202","14","7",2246.403
"10651","203","14","8",2859.595
"10652","208","14","13",1418.424
"10653","209","14","15",1171.028
"10654","210","14","16",949.906
"10655","58","4","14",1205.77
"10656","73","5","14",1282.466
"10657","103","7","14",2245.061
"10658","118","8","14",2858.288
"10659","193","13","14",1422.755
"10660","224","15","14",1170.017
"10661","239","16","14",950.601
"10662","202","14","7",2246.403
"10663","203","14","8",2859.595
"10664","209","14","15",1171.028
"10665","103","7","14",2245.061
"10666","118","8","14",2858.288
"10667","224","15","14",1170.017
"10668","103","7","14",2245.061
"10669","118","8","14",2858.288
"10670","224","15","14",1170.017
"10671","202","14","7",2246.403
"10672","203","14","8",2859.595
"10673","209","14","15",1171.028
"10674","199","14","4",1204.237
"10675","200","14","5",1279.235
"10676","202","14","7",2246.403
"10677","203","14","8",2859.595
"10678","208","14","13",1418.424
"10679","209","14","15",1171.028
"10680","210","14","16",949.906
"10681","58","4","14",1205.77
"10682","73","5","14",1282.466
"10683","103","7","14",2245.061
"10684","118","8","14",2858.288
"10685","193","13","14",1422.755
"10686","224","15","14",1170.017
"10687","239","16","14",950.601
"10688","58","4","14",1205.77
"10689","73","5","14",1282.466
"10690","103","7","14",2245.061
"10691","118","8","14",2858.288
"10692","193","13","14",1422.755
"10693","224","15","14",1170.017
"10694","239","16","14",950.601
"10695","199","14","4",1204.237
"10696","200","14","5",1279.235
"10697","202","14","7",2246.403
"10698","203","14","8",2859.595
"10699","208","14","13",1418.424
"10700","209","14","15",1171.028
"10701","210","14","16",949.906
"10702","13","1","14",941.299
"10703","28","2","14",792.226
"10704","43","3","14",938.794
"10705","88","6","14",735.411
"10706","133","9","14",1479.824
"10707","148","10","14",1260.235
"10708","163","11","14",1179.284
"10709","178","12","14",1267.744
"10710","196","14","1",934.206
"10711","197","14","2",818.347
"10712","198","14","3",938.959
"10713","201","14","6",733.012
"10714","204","14","9",1484.624
"10715","205","14","10",1265.846
"10716","206","14","11",1180.686
"10717","207","14","12",1275.062
"10718","199","14","4",1204.237
"10719","200","14","5",1279.235
"10720","202","14","7",2246.403
"10721","203","14","8",2859.595
"10722","208","14","13",1418.424
"10723","209","14","15",1171.028
"10724","210","14","16",949.906
"10725","58","4","14",1205.77
"10726","73","5","14",1282.466
"10727","103","7","14",2245.061
"10728","118","8","14",2858.288
"10729","193","13","14",1422.755
"10730","224","15","14",1170.017
"10731","239","16","14",950.601
"10732","199","14","4",1204.237
"10733","200","14","5",1279.235
"10734","202","14","7",2246.403
"10735","203","14","8",2859.595
"10736","208","14","13",1418.424
"10737","209","14","15",1171.028
"10738","210","14","16",949.906
"10739","58","4","14",1205.77
"10740","73","5","14",1282.466
"10741","103","7","14",2245.061
"10742","118","8","14",2858.288
"10743","193","13","14",1422.755
"10744","224","15","14",1170.017
"10745","239","16","14",950.601
"10746","13","1","14",941.299
"10747","28","2","14",792.226
"10748","43","3","14",938.794
"10749","88","6","14",735.411
"10750","133","9","14",1479.824
"10751","148","10","14",1260.235
"10752","163","11","14",1179.284
"10753","178","12","14",1267.744
"10754","196","14","1",934.206
"10755","197","14","2",818.347
"10756","198","14","3",938.959
"10757","201","14","6",733.012
"10758","204","14","9",1484.624
"10759","205","14","10",1265.846
"10760","206","14","11",1180.686
"10761","207","14","12",1275.062
"10762","13","1","14",941.299
"10763","28","2","14",792.226
"10764","43","3","14",938.794
"10765","88","6","14",735.411
"10766","133","9","14",1479.824
"10767","148","10","14",1260.235
"10768","163","11","14",1179.284
"10769","178","12","14",1267.744
"10770","196","14","1",934.206
"10771","197","14","2",818.347
"10772","198","14","3",938.959
"10773","201","14","6",733.012
"10774","204","14","9",1484.624
"10775","205","14","10",1265.846
"10776","206","14","11",1180.686
"10777","207","14","12",1275.062
"10778","13","1","14",941.299
"10779","28","2","14",792.226
"10780","43","3","14",938.794
"10781","88","6","14",735.411
"10782","133","9","14",1479.824
"10783","148","10","14",1260.235
"10784","163","11","14",1179.284
"10785","178","12","14",1267.744
"10786","196","14","1",934.206
"10787","197","14","2",818.347
"10788","198","14","3",938.959
"10789","201","14","6",733.012
"10790","204","14","9",1484.624
"10791","205","14","10",1265.846
"10792","206","14","11",1180.686
"10793","207","14","12",1275.062
"10794","13","1","14",941.299
"10795","28","2","14",792.226
"10796","43","3","14",938.794
"10797","58","4","14",1205.77
"10798","73","5","14",1282.466
"10799","88","6","14",735.411
"10800","103","7","14",2245.061
"10801","118","8","14",2858.288
"10802","133","9","14",1479.824
"10803","148","10","14",1260.235
"10804","163","11","14",1179.284
"10805","178","12","14",1267.744
"10806","193","13","14",1422.755
"10807","224","15","14",1170.017
"10808","239","16","14",950.601
"10809","196","14","1",934.206
"10810","197","14","2",818.347
"10811","198","14","3",938.959
"10812","199","14","4",1204.237
"10813","200","14","5",1279.235
"10814","201","14","6",733.012
"10815","202","14","7",2246.403
"10816","203","14","8",2859.595
"10817","204","14","9",1484.624
"10818","205","14","10",1265.846
"10819","206","14","11",1180.686
"10820","207","14","12",1275.062
"10821","208","14","13",1418.424
"10822","209","14","15",1171.028
"10823","210","14","16",949.906
"10824","46","4","1",836.151
"10825","61","5","1",922.565
"10826","91","7","1",2303.628
"10827","106","8","1",2916.855
"10828","181","13","1",1035.299
"10829","211","15","1",1228.574
"10830","226","16","1",1008.648
"10831","3","1","4",835.005
"10832","4","1","5",923.238
"10833","6","1","7",2301.657
"10834","7","1","8",2914.849
"10835","12","1","13",1026.249
"10836","14","1","15",1226.273
"10837","15","1","16",1006.771
"10838","25","2","11",751.278
"10839","55","4","11",1206.06
"10840","70","5","11",1292.474
"10841","85","6","11",694.463
"10842","100","7","11",2673.537
"10843","115","8","11",3286.764
"10844","191","13","11",1405.208
"10845","206","14","11",1180.686
"10846","221","15","11",1598.483
"10847","236","16","11",1378.557
"10848","154","11","4",1214.706
"10849","155","11","5",1302.939
"10850","156","11","6",690.662
"10851","157","11","7",2681.358
"10852","158","11","8",3294.55
"10853","162","11","13",1405.95
"10854","163","11","14",1179.284
"10855","164","11","15",1605.974
"10856","165","11","16",1386.472
"10857","1","1","2",429.165
"10858","5","1","6",421.423
"10859","152","11","2",764.491
"10860","10","1","11",502.881
"10861","217","15","7",1458.404
"10862","218","15","8",2071.596
"10863","104","7","15",1458.074
"10864","119","8","15",2071.301
"10865","202","14","7",2246.403
"10866","203","14","8",2859.595
"10867","209","14","15",1171.028
"10868","103","7","14",2245.061
"10869","118","8","14",2858.288
"10870","224","15","14",1170.017
"10871","91","7","1",2303.628
"10872","92","7","2",2150.398
"10873","93","7","3",2431.81
"10874","94","7","4",1814.802
"10875","95","7","5",1889.8
"10876","96","7","6",2095.804
"10877","98","7","9",3031.896
"10878","99","7","10",2963.711
"10879","100","7","11",2673.537
"10880","101","7","12",3085.428
"10881","102","7","13",2028.989
"10882","103","7","14",2245.061
"10883","104","7","15",1458.074
"10884","105","7","16",1601.568
"10885","106","8","1",2916.855
"10886","107","8","2",2763.625
"10887","108","8","3",3045.037
"10888","109","8","4",2428.029
"10889","110","8","5",2503.027
"10890","111","8","6",2709.031
"10891","113","8","9",3645.123
"10892","114","8","10",3576.938
"10893","115","8","11",3286.764
"10894","116","8","12",3698.655
"10895","117","8","13",2642.216
"10896","118","8","14",2858.288
"10897","119","8","15",2071.301
"10898","120","8","16",2214.795
"10899","6","1","7",2301.657
"10900","7","1","8",2914.849
"10901","21","2","7",2185.677
"10902","22","2","8",2798.869
"10903","36","3","7",2440.868
"10904","37","3","8",3054.06
"10905","51","4","7",1814.338
"10906","52","4","8",2427.53
"10907","66","5","7",1891.034
"10908","67","5","8",2504.226
"10909","81","6","7",2104.994
"10910","82","6","8",2718.186
"10911","127","9","7",3033.573
"10912","128","9","8",3646.765
"10913","142","10","7",2965.388
"10914","143","10","8",3578.58
"10915","157","11","7",2681.358
"10916","158","11","8",3294.55
"10917","172","12","7",3085.386
"10918","173","12","8",3698.578
"10919","187","13","7",2031.323
"10920","188","13","8",2644.515
"10921","202","14","7",2246.403
"10922","203","14","8",2859.595
"10923","217","15","7",1458.404
"10924","218","15","8",2071.596
"10925","232","16","7",1603.502
"10926","233","16","8",2216.694
"10927","91","7","1",2303.628
"10928","92","7","2",2150.398
"10929","93","7","3",2431.81
"10930","94","7","4",1814.802
"10931","95","7","5",1889.8
"10932","96","7","6",2095.804
"10933","98","7","9",3031.896
"10934","99","7","10",2963.711
"10935","100","7","11",2673.537
"10936","101","7","12",3085.428
"10937","102","7","13",2028.989
"10938","103","7","14",2245.061
"10939","104","7","15",1458.074
"10940","105","7","16",1601.568
"10941","106","8","1",2916.855
"10942","107","8","2",2763.625
"10943","108","8","3",3045.037
"10944","109","8","4",2428.029
"10945","110","8","5",2503.027
"10946","111","8","6",2709.031
"10947","113","8","9",3645.123
"10948","114","8","10",3576.938
"10949","115","8","11",3286.764
"10950","116","8","12",3698.655
"10951","117","8","13",2642.216
"10952","118","8","14",2858.288
"10953","119","8","15",2071.301
"10954","120","8","16",2214.795
"10955","6","1","7",2301.657
"10956","7","1","8",2914.849
"10957","21","2","7",2185.677
"10958","22","2","8",2798.869
"10959","36","3","7",2440.868
"10960","37","3","8",3054.06
"10961","51","4","7",1814.338
"10962","52","4","8",2427.53
"10963","66","5","7",1891.034
"10964","67","5","8",2504.226
"10965","81","6","7",2104.994
"10966","82","6","8",2718.186
"10967","127","9","7",3033.573
"10968","128","9","8",3646.765
"10969","142","10","7",2965.388
"10970","143","10","8",3578.58
"10971","157","11","7",2681.358
"10972","158","11","8",3294.55
"10973","172","12","7",3085.386
"10974","173","12","8",3698.578
"10975","187","13","7",2031.323
"10976","188","13","8",2644.515
"10977","202","14","7",2246.403
"10978","203","14","8",2859.595
"10979","217","15","7",1458.404
"10980","218","15","8",2071.596
"10981","232","16","7",1603.502
"10982","233","16","8",2216.694
"10983","6","1","7",2301.657
"10984","7","1","8",2914.849
"10985","21","2","7",2185.677
"10986","22","2","8",2798.869
"10987","36","3","7",2440.868
"10988","37","3","8",3054.06
"10989","51","4","7",1814.338
"10990","52","4","8",2427.53
"10991","66","5","7",1891.034
"10992","67","5","8",2504.226
"10993","81","6","7",2104.994
"10994","82","6","8",2718.186
"10995","127","9","7",3033.573
"10996","128","9","8",3646.765
"10997","142","10","7",2965.388
"10998","143","10","8",3578.58
"10999","157","11","7",2681.358
"11000","158","11","8",3294.55
"11001","172","12","7",3085.386
"11002","173","12","8",3698.578
"11003","187","13","7",2031.323
"11004","188","13","8",2644.515
"11005","202","14","7",2246.403
"11006","203","14","8",2859.595
"11007","217","15","7",1458.404
"11008","218","15","8",2071.596
"11009","232","16","7",1603.502
"11010","233","16","8",2216.694
"11011","91","7","1",2303.628
"11012","92","7","2",2150.398
"11013","93","7","3",2431.81
"11014","94","7","4",1814.802
"11015","95","7","5",1889.8
"11016","96","7","6",2095.804
"11017","98","7","9",3031.896
"11018","99","7","10",2963.711
"11019","100","7","11",2673.537
"11020","101","7","12",3085.428
"11021","102","7","13",2028.989
"11022","103","7","14",2245.061
"11023","104","7","15",1458.074
"11024","105","7","16",1601.568
"11025","106","8","1",2916.855
"11026","107","8","2",2763.625
"11027","108","8","3",3045.037
"11028","109","8","4",2428.029
"11029","110","8","5",2503.027
"11030","111","8","6",2709.031
"11031","113","8","9",3645.123
"11032","114","8","10",3576.938
"11033","115","8","11",3286.764
"11034","116","8","12",3698.655
"11035","117","8","13",2642.216
"11036","118","8","14",2858.288
"11037","119","8","15",2071.301
"11038","120","8","16",2214.795
"11039","121","9","1",1132.626
"11040","122","9","2",1128.212
"11041","123","9","3",1034.488
"11042","124","9","4",1566.921
"11043","125","9","5",1655.154
"11044","126","9","6",1042.877
"11045","127","9","7",3033.573
"11046","128","9","8",3646.765
"11047","132","9","13",1758.165
"11048","134","9","15",1958.189
"11049","135","9","16",1738.687
"11050","136","10","1",1064.441
"11051","137","10","2",1060.027
"11052","138","10","3",966.303
"11053","139","10","4",1498.736
"11054","140","10","5",1586.969
"11055","141","10","6",974.692
"11056","142","10","7",2965.388
"11057","143","10","8",3578.58
"11058","147","10","13",1689.98
"11059","149","10","15",1890.004
"11060","150","10","16",1670.502
"11061","8","1","9",1145.731
"11062","9","1","10",1077.546
"11063","23","2","9",1109.637
"11064","24","2","10",1041.452
"11065","38","3","9",1034.488
"11066","39","3","10",966.303
"11067","53","4","9",1564.419
"11068","54","4","10",1496.234
"11069","68","5","9",1650.833
"11070","69","5","10",1582.648
"11071","83","6","9",1052.822
"11072","84","6","10",984.637
"11073","98","7","9",3031.896
"11074","99","7","10",2963.711
"11075","113","8","9",3645.123
"11076","114","8","10",3576.938
"11077","189","13","9",1763.567
"11078","190","13","10",1695.382
"11079","219","15","9",1956.842
"11080","220","15","10",1888.657
"11081","234","16","9",1736.916
"11082","235","16","10",1668.731
"11083","168","12","3",1239.537
"11084","41","3","12",1248.398
"11085","202","14","7",2246.403
"11086","203","14","8",2859.595
"11087","209","14","15",1171.028
"11088","103","7","14",2245.061
"11089","118","8","14",2858.288
"11090","224","15","14",1170.017
"11091","202","14","7",2246.403
"11092","203","14","8",2859.595
"11093","209","14","15",1171.028
"11094","103","7","14",2245.061
"11095","118","8","14",2858.288
"11096","224","15","14",1170.017
"11097","199","14","4",1204.237
"11098","200","14","5",1279.235
"11099","202","14","7",2246.403
"11100","203","14","8",2859.595
"11101","208","14","13",1418.424
"11102","209","14","15",1171.028
"11103","210","14","16",949.906
"11104","58","4","14",1205.77
"11105","73","5","14",1282.466
"11106","103","7","14",2245.061
"11107","118","8","14",2858.288
